timestamp,energy_required_kwh,generation_solar_kwh,generation_wind_kwh,generation_hydro_kwh,total_generated_kwh,source_solar_kwh,source_wind_kwh,source_hydro_kwh,source_coal_kwh,rate_solar_inr,rate_wind_inr,rate_hydro_inr,rate_coal_inr,total_cost_inr,average_unit_price_inr,grid_provider
2025-09-29 13:45:00,489.51,307.57,119.19,174.75,601.51,250.3,97.0,142.21,0.0,2.37,3.03,4.81,4.72,1571.15,3.21,Self
2025-09-29 14:00:00,503.55,290.37,66.84,177.12,534.33,273.64,62.99,166.92,0.0,2.49,3.24,4.64,5.03,1659.96,3.3,Self
2025-09-29 14:15:00,461.64,290.65,105.45,172.41,568.51,236.01,85.63,140.0,0.0,2.05,3.05,4.85,5.33,1423.99,3.08,Self
2025-09-29 14:30:00,540.12,283.81,158.26,179.99,622.06,246.43,137.41,156.28,0.0,2.4,3.13,4.88,4.64,1784.17,3.3,Self
2025-09-29 14:45:00,469.35,259.16,64.31,173.95,497.42,244.54,60.68,164.13,0.0,2.03,3.24,4.91,4.97,1498.9,3.19,Self
2025-09-29 15:00:00,476.56,269.99,89.38,179.34,538.71,238.84,79.07,158.65,0.0,2.4,3.21,4.61,5.22,1558.41,3.27,Self
2025-09-29 15:15:00,532.18,244.38,69.11,179.89,493.38,244.38,69.11,179.89,38.8,2.17,3.11,4.8,5.46,1820.56,3.42,Tata Power
2025-09-29 15:30:00,480.91,243.16,82.13,171.01,496.3,235.62,79.58,165.71,0.0,2.47,3.02,4.88,5.45,1630.98,3.39,Self
2025-09-29 15:45:00,513.86,224.2,54.4,178.81,457.41,224.2,54.4,178.81,56.45,2.26,3.06,4.85,5.18,1832.8,3.57,CESC
2025-09-29 16:00:00,461.43,202.12,75.58,183.35,461.05,202.12,75.58,183.35,0.38,2.32,3.12,4.75,4.76,1577.45,3.42,Adani Power
2025-09-29 16:15:00,439.62,191.5,96.69,173.04,461.23,182.53,92.16,164.93,0.0,2.39,3.07,4.6,4.97,1477.86,3.36,Self
2025-09-29 16:30:00,473.89,171.31,67.58,173.64,412.53,171.31,67.58,173.64,61.36,2.39,3.1,4.56,5.33,1737.78,3.67,Tata Power
2025-09-29 16:45:00,505.03,159.21,62.03,168.0,389.24,159.21,62.03,168.0,115.79,2.17,3.26,5.21,4.88,1988.04,3.94,Tata Power
2025-09-29 17:00:00,465.02,142.02,66.25,183.03,391.3,142.02,66.25,183.03,73.72,2.17,3.21,4.54,4.81,1706.4,3.67,Tata Power
2025-09-29 17:15:00,525.31,126.33,64.4,181.26,371.99,126.33,64.4,181.26,153.32,2.44,3.24,5.26,5.44,2304.39,4.39,State DISCOM
2025-09-29 17:30:00,518.05,115.38,47.48,175.52,338.38,115.38,47.48,175.52,179.67,2.26,3.29,4.6,5.26,2169.42,4.19,Tata Power
2025-09-29 17:45:00,446.65,89.66,134.65,172.66,396.97,89.66,134.65,172.66,49.68,2.0,3.08,4.52,5.09,1627.34,3.64,Tata Power
2025-09-29 18:00:00,482.31,76.51,150.31,173.32,400.14,76.51,150.31,173.32,82.17,2.65,3.41,5.56,5.5,2130.9,4.42,Torrent Power
2025-09-29 18:15:00,530.99,55.96,59.52,168.7,284.18,55.96,59.52,168.7,246.81,2.7,3.44,5.5,5.6,2665.83,5.02,State DISCOM
2025-09-29 18:30:00,497.95,37.94,93.8,167.81,299.55,37.94,93.8,167.81,198.4,2.48,3.53,5.77,5.76,2536.25,5.09,Tata Power
2025-09-29 18:45:00,495.99,18.46,64.68,182.56,265.7,18.46,64.68,182.56,230.29,2.81,3.6,5.14,5.24,2429.8,4.9,CESC
2025-09-29 19:00:00,495.72,0.0,90.12,181.84,271.96,0.0,90.12,181.84,223.76,2.48,3.55,5.97,5.25,2580.25,5.21,CESC
2025-09-29 19:15:00,484.28,0.0,62.47,183.79,246.26,0.0,62.47,183.79,238.02,2.57,3.35,5.78,5.75,2640.2,5.45,CESC
2025-09-29 19:30:00,8524.13,0.0,31.51,178.38,209.89,0.0,31.51,178.38,303.85,2.44,3.45,5.78,5.65,2856.5,5.56,Adani Power
2025-09-29 19:45:00,523.95,0.0,46.09,177.77,223.86,0.0,46.09,177.77,300.09,2.83,3.31,5.62,5.16,2700.09,5.15,Torrent Power
2025-09-29 20:00:00,524.03,0.0,84.59,174.7,259.29,0.0,84.59,174.7,264.74,2.76,3.46,5.34,5.87,2779.6,5.3,Adani Power
2025-09-29 20:15:00,518.01,0.0,57.88,173.82,231.7,0.0,57.88,173.82,286.31,2.74,3.51,5.35,5.6,2736.43,5.28,Torrent Power
2025-09-29 20:30:00,463.81,0.0,80.82,171.64,252.46,0.0,80.82,171.64,211.35,2.73,3.37,5.87,5.29,2397.93,5.17,State DISCOM
2025-09-29 20:45:00,510.63,0.0,135.57,181.19,316.76,0.0,135.57,181.19,193.87,2.79,3.48,5.86,5.91,2679.33,5.25,Adani Power
2025-09-29 21:00:00,510.18,0.0,26.82,167.15,193.97,0.0,26.82,167.15,316.21,2.88,3.49,5.87,5.63,2855.03,5.6,Torrent Power
2025-09-29 21:15:00,487.96,0.0,117.63,174.73,292.36,0.0,117.63,174.73,195.6,2.74,3.3,5.86,5.98,2581.78,5.29,Torrent Power
2025-09-29 21:30:00,508.26,0.0,81.14,171.37,252.51,0.0,81.14,171.37,255.75,2.71,3.48,5.09,5.38,2530.58,4.98,Adani Power
2025-09-29 21:45:00,523.56,0.0,46.69,177.27,223.96,0.0,46.69,177.27,299.6,2.69,3.59,5.14,5.53,2735.57,5.22,Adani Power
2025-09-29 22:00:00,514.26,0.0,56.01,173.42,229.43,0.0,56.01,173.42,284.83,2.43,3.56,5.79,5.23,2693.16,5.24,Tata Power
2025-09-29 22:15:00,550.32,0.0,177.11,180.19,357.3,0.0,177.11,180.19,193.02,2.42,3.06,5.36,5.32,2534.64,4.61,Torrent Power
2025-09-29 22:30:00,488.76,0.0,67.89,170.69,238.58,0.0,67.89,170.69,250.18,2.4,3.12,4.67,4.74,2194.79,4.49,CESC
2025-09-29 22:45:00,511.59,0.0,32.35,172.18,204.53,0.0,32.35,172.18,307.06,2.49,3.17,5.44,4.91,2546.87,4.98,Tata Power
2025-09-29 23:00:00,476.58,0.0,90.68,172.95,263.63,0.0,90.68,172.95,212.95,2.35,3.0,4.94,4.88,2165.61,4.54,State DISCOM
2025-09-29 23:15:00,534.19,0.0,51.43,177.77,229.2,0.0,51.43,177.77,304.99,2.34,3.18,5.45,5.2,2718.34,5.09,Tata Power
2025-09-29 23:30:00,479.63,0.0,132.81,177.29,310.1,0.0,132.81,177.29,169.53,2.04,3.15,4.95,4.79,2107.99,4.4,Tata Power
2025-09-29 23:45:00,482.45,0.0,68.55,182.78,251.33,0.0,68.55,182.78,231.12,2.09,3.26,5.18,5.16,2362.85,4.9,Torrent Power
2025-09-30 00:00:00,506.43,0.0,93.85,167.79,261.64,0.0,93.85,167.79,244.79,2.39,3.01,4.64,5.42,2387.8,4.71,Torrent Power
2025-09-30 00:15:00,530.58,0.0,123.34,174.32,297.66,0.0,123.34,174.32,232.92,2.36,3.05,4.69,5.34,2437.54,4.59,CESC
2025-09-30 00:30:00,508.86,0.0,168.18,167.28,335.46,0.0,168.18,167.28,173.4,2.45,3.2,5.28,5.03,2293.62,4.51,CESC
2025-09-30 00:45:00,538.4,0.0,151.32,177.93,329.25,0.0,151.32,177.93,209.15,2.02,3.06,4.88,4.84,2343.62,4.35,Torrent Power
2025-09-30 01:00:00,492.23,0.0,40.69,172.82,213.51,0.0,40.69,172.82,278.72,2.14,3.06,5.0,4.71,2301.38,4.68,State DISCOM
2025-09-30 01:15:00,457.33,0.0,66.83,167.99,234.82,0.0,66.83,167.99,222.51,2.41,3.08,5.3,5.13,2237.66,4.89,Adani Power
2025-09-30 01:30:00,447.76,0.0,96.41,178.23,274.64,0.0,96.41,178.23,173.12,2.17,3.1,5.11,5.08,2089.08,4.67,Tata Power
2025-09-30 01:45:00,528.64,0.0,42.46,182.39,224.85,0.0,42.46,182.39,303.79,2.09,3.03,5.16,4.93,2567.47,4.86,Torrent Power
2025-09-30 02:00:00,473.85,0.0,71.18,182.28,253.46,0.0,71.18,182.28,85.85,2.17,3.11,4.6,5.24,2214.7,4.67,Tata Power
2025-09-30 02:15:00,555.28,0.0,147.93,181.49,329.42,0.0,147.93,181.49,225.86,2.34,3.11,4.61,4.74,2367.31,4.26,Torrent Power
2025-09-30 02:30:00,542.53,0.0,51.19,175.0,226.19,0.0,51.19,175.0,316.34,2.16,3.14,5.38,5.14,2728.22,5.03,Torrent Power
2025-09-30 02:45:00,527.49,0.0,81.99,167.57,249.56,0.0,81.99,167.57,277.93,2.36,3.09,5.29,4.67,2437.73,4.62,Tata Power
2025-09-30 03:00:00,476.33,0.0,28.93,178.01,206.94,0.0,28.93,178.01,269.39,2.47,3.07,5.33,4.74,231.452,4.86,Adani Power
2025-09-30 03:15:00,461.29,0.0,96.08,183.48,279.56,0.0,96.08,183.48,181.73,2.35,3.11,4.99,5.42,2199.35,4.77,Torrent Power
2025-09-30 03:30:00,471.23,0.0,91.31,172.82,264.13,0.0,91.31,172.82,207.1,2.45,3.28,4.79,4.96,2154.52,4.57,CESC
2025-09-30 03:45:00,498.48,0.0,120.62,167.54,288.16,0.0,120.62,167.54,210.32,2.23,3.13,4.52,5.11,2209.56,4.43,Torrent Power
2025-09-30 04:00:00,455.43,120.6,127.06,174.23,301.29,120.6,127.06,174.23,154.14,2.46,3.17,4.97,5.28,2082.56,4.57,Tata Power
2025-09-30 04:15:00,502.82,0.0,53.72,184.78,238.5,0.0,53.72,184.78,264.32,2.36,3.12,4.64,4.72,2272.58,4.52,Torrent Power
2025-09-30 04:30:00,518.28,125.2,124.71,177.79,302.5,125.2,124.71,177.79,215.78,2.04,3.28,4.78,5.29,2400.36,4.63,Torrent Power
2025-09-30 04:45:00,478.59,0.0,164.41,180.21,344.62,0.0,164.41,180.21,133.97,2.1,3.21,4.65,4.63,1986.01,4.15,Torrent Power
2025-09-30 05:00:00,488.09,0.0,129.65,178.19,307.84,0.0,129.65,178.19,180.25,2.2,3.2,5.11,5.5,2316.81,4.75,CESC
2025-09-30 05:15:00,532.43,0.0,125.52,174.13,299.65,0.0,125.52,174.13,232.78,2.23,3.23,5.29,5.37,2576.61,4.84,CESC
2025-09-30 05:30:00,515.69,0.0,89.21,172.97,262.18,0.0,89.21,172.97,253.51,2.31,3.29,4.98,5.23,2480.75,4.81,CESC
2025-09-30 05:45:00,474.84,0.0,97.68,178.9,276.58,0.0,97.68,178.9,198.26,2.36,3.29,4.99,5.07,2219.26,4.67,Adani Power
2025-09-30 06:00:00,504.82,0.0,113.59,177.32,290.91,0.0,113.59,177.32,213.91,2.02,3.07,5.15,5.31,2397.78,4.75,Torrent Power
2025-09-30 06:15:00,477.75,18.2,49.67,181.13,249.0,18.2,49.67,181.13,228.75,2.11,3.07,5.5,5.02,2335.43,4.89,Tata Power
2025-09-30 06:30:00,509.12,36.92,162.38,177.82,377.12,36.92,162.38,177.82,132.0,2.0,3.06,4.56,4.7,2001.98,3.93,State DISCOM
2025-09-30 06:45:00,478.72,59.26,62.88,171.85,293.99,59.26,62.88,171.85,184.73,2.26,3.02,4.62,5.3,2096.84,4.38,Adani Power
2025-09-30 07:00:00,459.97,74.43,83.66,168.61,326.7,74.43,83.66,168.61,133.27,2.46,3.14,4.8,5.39,1973.44,4.29,Adani Power
2025-09-30 07:15:00,520.95,95.31,86.89,173.31,355.51,95.31,86.89,173.31,165.44,2.08,3.29,4.63,4.87,2092.23,4.02,State DISCOM
2025-09-30 07:30:00,529.76,108.9,120.83,177.18,406.91,108.9,120.83,177.18,122.85,2.01,3.16,5.06,5.01,2112.72,3.99,Tata Power
2025-09-30 07:45:00,516.23,131.57,79.03,169.3,379.9,131.57,79.03,169.3,136.33,2.03,3.03,4.57,4.66,1915.55,3.71,Torrent Power
2025-09-30 08:00:00,509.79,145.26,74.19,180.15,399.6,145.26,74.19,180.15,110.19,2.25,3.27,5.22,4.66,2023.3,3.97,Adani Power
2025-09-30 08:15:00,502.51,167.03,68.39,180.15,415.57,167.03,68.39,180.15,86.94,2.46,3.18,4.79,5.05,1930.34,3.84,Adani Power
2025-09-30 08:30:00,512.82,176.11,129.59,170.53,476.23,176.11,129.59,170.53,36.59,2.15,3.03,5.47,5.41,1902.05,3.71,CESC
2025-09-30 08:45:00,457.56,202.69,123.36,182.91,508.96,182.22,110.9,164.44,0.0,2.06,3.1,4.71,4.88,1493.68,3.26,Self
2025-09-30 09:00:00,485.14,200.87,75.57,181.39,457.83,200.87,75.57,181.39,27.31,2.19,3.02,4.95,4.82,1697.64,3.5,CESC
2025-09-30 09:15:00,477.66,221.69,74.3,178.9,474.89,221.69,74.3,178.9,2.77,2.44,3.1,5.15,4.74,3411.44,3.57,Torrent Power
2025-09-30 09:30:00,493.26,226.25,51.0,170.67,447.92,226.25,51.0,170.67,45.34,2.06,3.07,5.19,5.5,1757.79,3.56,Tata Power
2025-09-30 09:45:00,499.0,240.5,82.58,173.82,496.9,240.5,82.58,173.82,2.1,2.06,3.25,5.38,4.72,1708.88,3.42,CESC
2025-09-30 10:00:00,526.41,258.39,67.01,173.37,498.77,258.39,67.01,173.37,27.64,2.09,3.14,4.83,5.38,173.65300000000002,3.3,Tata Power
2025-09-30 10:15:00,495.09,258.98,73.39,175.41,507.78,252.51,71.56,171.03,0.0,2.02,3.2,5.1,,1611.32,3.25,Self
2025-09-30 10:30:00,533.44,266.0,51.79,180.08,497.87,266.0,51.79,180.08,35.57,2.11,3.1,4.66,5.45,1754.84,3.29,CESC
2025-09-30 10:45:00,558.24,296.18,93.54,171.82,561.54,294.44,92.99,170.81,0.0,2.49,3.03,4.57,4.87,1795.52,3.22,Self
2025-09-30 11:00:00,478.3,288.83,76.23,182.97,548.03,252.08,66.53,159.69,0.0,2.39,3.16,5.05,4.84,1619.14,3.39,Self
2025-09-30 11:15:00,514.4,305.81,134.52,173.36,613.69,256.33,112.76,145.31,0.0,2.38,3.18,5.04,5.47,1701.0,3.31,Self
2025-09-30 11:30:00,514.53,303.57,75.3,184.51,563.38,277.25,68.77,168.51,0.0,2.34,3.1,4.51,5.15,1621.93,3.15,Self
2025-09-30 11:45:00,527.28,316.19,113.61,169.32,599.12,278.28,99.99,149.02,0.0,2.44,3.27,4.65,5.04,1698.91,3.22,Self
2025-09-30 12:00:00,510.65,303.25,91.47,178.34,573.06,270.22,81.51,158.92,0.0,2.05,3.1,5.46,4.72,1674.34,3.28,Self
2025-09-30 12:15:00,479.18,299.56,132.71,181.61,613.88,233.83,103.59,141.76,0.0,2.16,3.1,4.96,5.14,1529.33,3.19,Self
2025-09-30 12:30:00,529.71,314.08,124.82,177.67,616.57,269.83,107.24,152.64,595.38,2.35,3.01,5.46,4.79,1790.31,3.38,Self
2025-09-30 12:45:00,487.68,317.2,125.6,177.99,620.79,249.19,98.67,139.83,0.0,2.4,3.02,4.58,5.38,1536.46,3.15,Self
2025-09-30 13:00:00,500.52,325.75,162.93,178.64,667.32,244.33,122.2,133.99,0.0,2.41,3.28,5.13,4.82,3354.04,3.35,Self
2025-09-30 13:15:00,504.19,317.07,40.07,180.65,537.79,297.26,37.57,169.36,0.0,2.49,3.05,4.88,5.36,1681.24,3.33,Self
2025-09-30 13:30:00,499.34,316.22,60.77,176.02,553.01,285.53,54.87,158.94,0.0,2.28,3.25,5.28,4.74,1668.54,3.34,Self
2025-09-30 13:45:00,480.29,306.39,2.68,181.56,490.63,299.93,2.62,177.73,0.0,2.11,3.07,4.74,4.73,1483.34,3.09,Self
2025-09-30 14:00:00,486.7,308.23,116.17,177.55,601.95,249.22,93.93,143.56,0.0,2.11,3.1,4.93,4.64,1524.79,3.13,Self
2025-09-30 14:15:00,483.59,292.97,102.21,180.12,575.3,246.27,85.92,151.41,0.0,2.29,3.07,4.84,4.85,1560.56,3.23,Self
2025-09-30 14:30:00,517.2,281.92,141.06,173.65,596.63,244.39,122.28,150.53,0.0,2.35,3.19,4.83,4.76,1691.45,3.27,Self
2025-09-30 14:45:00,537.6,262.97,103.52,168.2,534.69,262.97,103.52,168.2,2.91,2.29,3.14,4.89,4.77,1763.63,3.28,CESC
2025-09-30 15:00:00,510.68,251.0,31.07,175.3,457.37,251.0,31.07,175.3,53.31,2.36,3.0,4.97,4.8,1812.7,3.55,Torrent Power
2025-09-30 15:15:00,532.49,240.92,54.23,168.91,464.06,240.92,54.23,168.91,68.43,2.15,3.04,4.94,4.77,1843.66,3.46,Adani Power
2025-09-30 15:30:00,548.36,222.86,37.53,176.7,437.09,222.86,37.53,176.7,111.27,2.23,3.09,4.56,4.82,1955.02,3.57,Adani Power
2025-09-30 15:45:00,479.4,215.36,18.4,168.12,401.88,215.36,18.4,168.12,77.52,2.19,3.22,5.49,5.07,1846.89,3.85,Tata Power
2025-09-30 16:00:00,558.34,203.09,60.21,173.31,436.61,203.09,60.21,173.31,121.73,2.26,3.06,4.82,4.61,2039.76,3.65,Tata Power
2025-09-30 16:15:00,484.13,184.81,89.93,180.48,455.22,184.81,89.93,180.48,28.91,2.28,3.28,5.02,5.18,1772.1,3.66,Tata Power
2025-09-30 16:30:00,518.91,168.84,126.9,184.71,480.45,168.84,126.9,184.71,38.46,2.34,3.04,4.58,4.92,1816.06,3.5,CESC
2025-09-30 16:45:00,529.35,162.15,98.61,171.88,432.64,162.15,98.61,171.88,96.71,2.02,3.08,4.75,5.11,1941.88,3.67,Torrent Power
2025-09-30 17:00:00,480.9,140.73,50.47,169.63,360.83,140.73,50.47,169.63,120.07,2.38,3.24,5.47,5.2,2050.7,4.26,Tata Power
2025-09-30 17:15:00,484.78,124.98,80.47,179.07,384.52,124.98,80.47,179.07,100.26,2.44,3.19,4.75,4.93,1906.51,3.93,CESC
2025-09-30 17:30:00,506.08,116.73,55.64,171.65,344.02,116.73,55.64,171.65,162.06,2.45,3.07,4.74,4.94,2071.0,4.09,Torrent Power
2025-09-30 17:45:00,515.22,89.77,91.63,167.74,349.14,89.77,91.63,167.74,166.08,2.28,3.09,4.6,5.09,2104.76,4.09,Tata Power
2025-09-30 18:00:00,498.05,71.43,91.99,184.24,347.66,71.43,91.99,184.24,150.39,2.72,3.54,5.21,5.97,2377.65,4.77,State DISCOM
2025-09-30 18:15:00,489.65,58.41,68.55,183.02,309.98,58.41,68.55,183.02,179.67,2.68,3.41,5.53,5.24,2343.87,4.79,State DISCOM
2025-09-30 18:30:00,481.62,36.86,48.23,170.81,255.9,36.86,48.23,170.81,225.72,2.61,3.34,5.76,5.6,2505.19,5.2,State DISCOM
2025-09-30 18:45:00,449.36,18.93,104.63,176.47,300.03,18.93,104.63,176.47,149.33,2.45,3.51,5.02,5.4,2105.89,4.69,Adani Power
2025-09-30 19:00:00,475.65,0.0,63.0,181.81,244.81,0.0,63.0,181.81,230.84,2.48,3.43,5.16,5.13,2338.44,4.92,Adani Power
2025-09-30 19:15:00,484.78,0.0,140.5,183.22,323.72,0.0,140.5,183.22,161.06,2.5,3.55,5.07,5.57,2324.8,4.8,Torrent Power
2025-09-30 19:30:00,499.68,0.0,72.23,177.88,250.11,0.0,72.23,177.88,249.57,2.52,3.46,5.88,5.49,2665.99,5.34,Tata Power
2025-09-30 19:45:00,467.07,0.0,13.67,172.83,186.5,0.0,13.67,172.83,280.57,2.78,3.45,5.52,5.93,2664.96,5.71,CESC
2025-09-30 20:00:00,499.1,0.0,86.1,179.96,266.06,0.0,86.1,179.96,233.04,2.59,3.46,5.07,5.15,2410.46,4.83,Torrent Power
2025-09-30 20:15:00,522.12,0.0,83.28,171.56,254.84,0.0,83.28,171.56,267.28,2.47,3.52,5.05,5.1,2522.65,4.83,Tata Power
2025-09-30 20:30:00,498.36,0.0,68.33,173.88,242.21,0.0,68.33,173.88,256.15,2.73,3.46,5.28,5.96,2681.16,5.38,Adani Power
2025-09-30 20:45:00,449.68,0.0,43.24,178.79,222.03,0.0,43.24,178.79,227.65,2.56,3.59,5.04,5.3,2262.88,5.03,CESC
2025-09-30 21:00:00,539.1,0.0,100.18,170.7,270.88,0.0,100.18,170.7,268.22,2.73,3.39,5.4,5.14,2640.04,4.9,
2025-09-30 21:15:00,8466.79,0.0,62.96,179.39,242.35,0.0,62.96,179.39,264.08,2.44,3.46,5.74,5.83,2787.13,5.5,Adani Power
2025-09-30 21:30:00,484.67,0.0,27.82,178.73,206.55,0.0,27.82,178.73,996.87,2.41,3.55,5.61,5.39,2600.5,5.37,Tata Power
2025-09-30 21:45:00,433.91,0.0,136.58,180.36,316.94,0.0,136.58,180.36,116.97,2.88,3.36,5.41,5.36,2061.62,4.75,CESC
2025-09-30 22:00:00,522.39,0.0,47.52,179.83,227.35,0.0,47.52,179.83,295.04,2.46,3.36,5.93,5.82,2943.19,5.63,
2025-09-30 22:15:00,499.74,0.0,46.01,176.62,222.63,0.0,46.01,176.62,277.11,2.0,3.09,5.45,5.35,2587.29,5.18,Torrent Power
2025-09-30 22:30:00,479.6,0.0,45.47,176.35,221.82,0.0,45.47,176.35,257.78,2.45,3.11,4.65,4.69,2170.43,4.53,CESC
2025-09-30 22:45:00,472.97,0.0,56.96,183.21,240.17,0.0,56.96,183.21,674.18,2.4,3.17,5.24,5.14,2337.18,4.94,State DISCOM
2025-09-30 23:00:00,492.42,0.0,55.97,179.89,235.86,0.0,55.97,179.89,256.56,2.08,3.05,5.19,4.81,2338.39,4.75,CESC
2025-09-30 23:15:00,551.45,0.0,44.53,182.14,226.67,0.0,44.53,182.14,324.78,2.15,3.15,5.12,5.41,2829.89,5.13,CESC
2025-09-30 23:30:00,494.05,0.0,110.29,168.74,279.03,0.0,110.29,168.74,215.02,2.47,3.13,4.72,4.96,2208.16,4.47,Adani Power
2025-09-30 23:45:00,501.18,0.0,105.27,169.88,275.15,0.0,105.27,169.88,226.03,2.39,3.24,5.28,4.97,2361.41,4.71,Tata Power
2025-10-01 00:00:00,478.68,0.0,26.41,183.41,209.82,0.0,26.41,183.41,268.86,2.48,3.2,5.4,5.2,2473.0,5.17,Tata Power
2025-10-01 00:15:00,523.79,0.0,42.36,173.22,215.58,0.0,42.36,173.22,308.21,2.43,3.04,4.69,4.72,2395.93,4.57,Adani Power
2025-10-01 00:30:00,457.27,0.0,114.21,174.76,288.97,0.0,114.21,174.76,168.3,2.09,3.1,5.08,4.95,2074.92,4.54,Torrent Power
2025-10-01 00:45:00,475.77,0.0,85.21,181.74,266.95,0.0,85.21,181.74,208.82,2.33,3.22,5.09,5.21,2287.39,4.81,Adani Power
2025-10-01 01:00:00,467.43,0.0,53.35,177.4,230.75,0.0,53.35,177.4,236.68,2.48,3.13,4.69,4.6,2087.72,4.47,Tata Power
2025-10-01 01:15:00,475.19,0.0,113.69,182.0,295.69,0.0,113.69,182.0,179.5,2.09,3.07,4.98,5.13,4352.44,4.58,Adani Power
2025-10-01 01:30:00,525.35,0.0,107.44,175.82,283.26,0.0,107.44,175.82,242.09,2.06,3.26,5.27,5.29,2557.48,4.87,Torrent Power
2025-10-01 01:45:00,514.1,95.15,105.57,174.75,280.32,95.15,105.57,174.75,233.78,2.29,3.02,4.89,4.8,2295.49,4.47,State DISCOM
2025-10-01 02:00:00,506.09,107.69,36.05,182.44,218.49,107.69,36.05,182.44,287.6,2.48,3.28,4.81,4.8,237.62600000000003,4.7,CESC
2025-10-01 02:15:00,482.62,131.58,108.84,181.44,290.28,131.58,108.84,181.44,192.34,2.28,3.05,5.25,4.77,2201.98,4.56,CESC
2025-10-01 02:30:00,522.18,0.0,72.79,174.08,246.87,0.0,72.79,174.08,275.31,2.22,3.05,4.91,4.9,2425.76,4.65,Tata Power
2025-10-01 02:45:00,467.76,0.0,54.11,183.85,237.96,0.0,54.11,183.85,229.8,2.18,3.24,4.72,5.45,2295.5,4.91,Tata Power
2025-10-01 03:00:00,508.44,0.0,78.54,177.24,255.78,0.0,78.54,177.24,252.66,2.43,3.16,4.69,4.86,2307.37,4.54,Tata Power
2025-10-01 03:15:00,502.29,0.0,62.84,177.99,240.83,0.0,62.84,177.99,261.46,2.23,3.25,5.29,4.74,2385.12,4.75,Torrent Power
2025-10-01 03:30:00,523.05,112.16,126.86,176.1,302.96,112.16,126.86,176.1,220.09,2.12,3.24,4.55,4.75,225.77100000000002,4.32,State DISCOM
2025-10-01 03:45:00,523.33,0.0,83.7,184.05,267.75,0.0,83.7,184.05,209.24,2.22,3.02,5.02,5.4,2556.84,4.89,Torrent Power
2025-10-01 04:00:00,482.88,0.0,102.19,177.82,280.01,0.0,102.19,177.82,202.87,2.18,3.04,5.26,4.81,2221.8,4.6,State DISCOM
2025-10-01 04:15:00,503.16,0.0,36.25,175.25,211.5,0.0,36.25,175.25,291.66,2.21,3.06,4.86,4.71,2336.36,4.64,Adani Power
2025-10-01 04:30:00,526.81,0.0,64.56,180.71,245.27,0.0,64.56,180.71,281.54,2.06,3.02,4.62,4.96,2426.29,4.61,Adani Power
2025-10-01 04:45:00,481.47,0.0,100.77,169.46,270.23,0.0,100.77,169.46,211.24,2.28,3.05,4.91,5.29,2256.86,4.69,Torrent Power
2025-10-01 05:00:00,504.88,0.0,61.0,177.96,238.96,0.0,61.0,177.96,265.92,2.27,3.07,5.37,4.97,2464.54,4.88,State DISCOM
2025-10-01 05:15:00,520.57,0.0,89.37,182.48,271.85,0.0,89.37,182.48,248.72,2.39,3.23,5.25,5.08,2510.18,4.82,State DISCOM
2025-10-01 05:30:00,517.52,0.0,60.78,185.26,246.04,0.0,60.78,185.26,271.48,2.0,3.12,5.19,5.02,2513.96,4.86,Adani Power
2025-10-01 05:45:00,496.84,0.0,58.26,171.06,229.32,0.0,58.26,171.06,267.52,2.02,3.06,4.75,4.64,2232.1,4.49,
2025-10-01 06:00:00,497.96,0.0,54.41,169.36,223.77,0.0,54.41,169.36,-33.41,2.37,3.04,4.51,5.33,2390.65,4.8,Torrent Power
2025-10-01 06:15:00,484.0,19.57,55.52,170.24,245.33,19.57,55.52,170.24,238.67,2.18,3.18,5.38,5.33,2407.22,4.97,State DISCOM
2025-10-01 06:30:00,526.68,37.74,108.07,171.22,317.03,37.74,108.07,171.22,209.65,2.04,3.02,5.17,,2273.92,4.32,Adani Power
2025-10-01 06:45:00,493.64,58.76,25.14,185.07,268.97,58.76,25.14,185.07,224.67,2.36,3.27,5.24,5.39,2401.62,4.87,State DISCOM
2025-10-01 07:00:00,520.46,71.54,57.62,172.52,301.68,71.54,57.62,172.52,218.78,2.44,3.16,5.46,5.43,2486.57,4.78,CESC
2025-10-01 07:15:00,481.5,88.85,135.06,179.49,403.4,88.85,135.06,179.49,78.1,2.25,3.08,4.74,5.43,1890.76,3.93,Tata Power
2025-10-01 07:30:00,548.14,107.81,65.23,181.95,354.99,107.81,65.23,181.95,193.15,2.19,3.09,4.88,4.85,2262.36,4.13,State DISCOM
2025-10-01 07:45:00,476.25,128.41,70.74,171.37,370.52,128.41,70.74,171.37,105.73,2.07,3.02,4.87,5.33,1877.56,3.94,Adani Power
2025-10-01 08:00:00,528.16,139.64,113.55,173.34,426.53,139.64,113.55,173.34,-12.2,2.07,3.17,5.26,4.65,2033.36,3.85,
2025-10-01 08:15:00,479.01,167.5,103.03,168.09,438.62,167.5,103.03,168.09,40.39,2.33,3.28,4.82,5.02,1741.16,3.63,Adani Power
2025-10-01 08:30:00,439.63,172.42,22.21,167.94,362.57,172.42,22.21,167.94,77.06,2.17,3.11,4.66,5.05,1614.98,3.67,Adani Power
2025-10-01 08:45:00,477.15,200.41,39.71,182.61,422.73,200.41,39.71,182.61,54.42,2.46,3.13,5.31,5.38,1879.74,3.94,CESC
2025-10-01 09:00:00,505.03,201.82,75.5,185.02,462.34,201.82,75.5,185.02,42.69,2.03,3.25,4.61,5.05,1723.6,3.41,Adani Power
